img_name,leaf_weight
001.png,70.78226280212402
002.png,281.26873779296875
003.png,6.192341089248657
004.png,84.81463813781738
005.png,81.78232669830322
006.png,84.65192413330078
007.png,1.9727502167224884
008.png,101.73527145385742
009.png,1.9218132495880127
010.png,97.84628105163574
011.png,1.0050607770681381
012.png,39.03775119781494
013.png,16.95258617401123
014.png,27.711517333984375
015.png,15.624472856521606
016.png,82.40318012237549
017.png,78.48963260650635
018.png,36.642459869384766
019.png,102.94312286376953
020.png,277.2264976501465
021.png,45.38863468170166
022.png,5.641177773475647
023.png,2.8143102526664734
024.jpg,28.77627992630005
025.png,73.81900596618652
026.png,73.31715106964111
027.png,135.0732593536377
028.png,53.70889472961426
029.png,99.22832870483398
030.png,93.71941566467285
031.png,88.21696472167969
032.png,21.42587423324585
033.png,2.738125503063202
034.png,6.044602394104004
035.png,14.063904523849487
036.png,180.93811416625977
037.png,3.711085796356201
038.png,91.56688117980957
039.png,5.08537620306015
040.png,39.01022434234619
041.png,101.96305847167969
042.png,123.92121505737305
043.png,2.868715524673462
044.png,18.186960697174072
045.png,93.9204158782959
046.png,16.069416522979736
047.png,80.90126514434814
048.png,35.96272563934326
049.jpg,110.24234199523926
050.png,84.81047248840332
051.jpg,241.8220329284668
052.png,74.86719703674316
053.png,82.40835189819336
054.png,47.988715171813965
055.png,75.67095184326172
056.png,39.50577783584595
057.png,82.37946224212646
058.png,19.234474658966064
059.png,46.1121826171875
060.png,87.85608673095703
061.png,3.326005697250366
062.png,36.69052743911743
063.png,83.37074089050293
064.png,88.23802947998047
065.png,87.42826843261719
066.png,53.02383804321289
067.png,85.93984603881836
068.png,84.83106994628906
069.png,130.32172203063965
070.png,17.778087854385376
071.png,246.2459602355957
072.png,95.02009773254395
073.png,87.86752128601074
074.png,3.577634334564209
075.png,19.138741970062256
076.jpg,154.8421630859375
077.png,1.268025204539299
078.png,91.03637504577637
079.png,82.58656692504883
080.png,84.2053279876709
081.png,85.90458488464355
082.png,91.4690113067627
083.png,14.938396453857422
084.png,18.04104471206665
085.png,2.3608527183532715
086.png,12.910360097885132
087.png,42.688055992126465
088.png,74.15215492248535
089.png,88.58061218261719
090.png,68.95358943939209
091.png,94.34902000427246
092.png,90.24446105957031
093.png,8.70234739780426
094.png,18.96370768547058
095.png,20.135541439056396
096.png,46.66309833526611
097.jpg,48.18232822418213
098.png,96.16951179504395
099.png,83.58730125427246
100.png,4.890747845172882
101.png,266.93437576293945
102.png,1.1447242200374603
103.png,68.5506238937378
104.png,86.09808158874512
105.png,1.1536484211683273
106.png,5.336885035037994
107.png,82.87581253051758
108.png,31.10291624069214
109.png,2.954467296600342
110.png,1.521472617983818
111.jpg,22.87027931213379
112.png,0.9748675525188446
113.png,5.17665159702301
114.png,72.84609413146973
115.png,69.77830123901367
116.png,71.40881824493408
117.png,247.9531478881836
118.png,1.9401905238628387
119.png,50.288063049316406
120.png,3.3681546449661255
121.jpg,173.67616271972656
122.png,18.005412817001343
123.png,32.684300899505615
124.png,45.56929397583008
125.png,16.698322534561157
126.png,76.23430252075195
127.png,37.40714406967163
128.png,73.36294269561768
129.jpg,2.2876958549022675
130.png,48.39077186584473
131.png,24.84354591369629
132.png,285.02172470092773
133.png,29.574710845947266
134.png,281.66815185546875
135.png,105.97772407531738
136.jpg,58.42429733276367
137.png,1.8409813046455383
138.png,257.30223083496094
139.png,57.2300386428833
140.png,36.79168367385864
141.png,74.65850734710693
142.png,91.08965873718262
143.png,92.53121566772461
144.png,0.9177270829677582
145.png,32.27984571456909
146.png,90.97430992126465
147.png,28.215023517608643
148.png,96.9289779663086
149.png,86.68726348876953
150.png,10.56548798084259
151.jpg,5.730197548866272
152.png,24.199841499328613
153.png,9.349880933761597
154.png,81.37260341644287
155.png,51.42967128753662
156.png,23.086020946502686
157.png,3.199222505092621
158.png,18.62674593925476
159.png,79.18672180175781
160.png,23.110880851745605
161.png,65.46465301513672
162.png,1.174740046262741
163.png,0.9158376157283783
164.jpg,15.105201005935669
165.jpg,3.5574674010276794
166.png,13.758600950241089
167.png,4.120732545852661
168.png,7.9024964570999146
169.png,18.051172018051147
170.png,59.53849124908447
171.png,17.747584342956543
172.png,58.28623008728027
173.png,5.275919079780579
174.png,16.046331882476807
175.jpg,7.822820544242859
176.png,4.065191745758057
177.png,98.9733715057373
178.png,87.67512893676758
179.png,14.596633911132812
180.png,15.111763000488281
181.png,199.32294082641602
182.png,5.935109734535217
183.jpg,39.886521339416504
184.png,89.55275917053223
185.png,2.969888925552368
186.png,208.17135620117188
187.png,15.52164363861084
188.png,287.15100479125977
189.png,19.07853364944458
190.png,49.1249303817749
191.png,19.366007328033447
192.png,93.81993103027344
193.png,79.21982002258301
194.png,19.38173747062683
195.png,78.6437349319458
196.png,3.2487316727638245
197.png,15.565078496932983
198.png,70.47624683380127
199.png,155.12767028808594
200.png,62.31920528411865
201.png,38.66908836364746
202.png,235.38091659545898
203.png,1.8059532642364502
204.png,84.88053894042969
205.png,21.761584758758545
206.png,50.45015048980713
207.png,92.40003204345703
208.png,3.1151803731918335
209.png,4.89078676700592
210.png,69.41907978057861
211.png,19.6815447807312
212.png,2.07241290807724
213.png,3.865029215812683
214.png,10.52307653427124
215.png,52.52139377593994
216.png,62.35439205169678
217.png,48.740628242492676
218.png,5.319397032260895
219.png,86.04903602600098
220.png,103.09678268432617
221.png,12.853833436965942
222.png,134.75137329101562
223.png,50.992220878601074
224.png,84.41145133972168
225.png,6.397469401359558
226.png,97.5717830657959
227.png,19.3488929271698
228.png,46.482380867004395
229.png,30.08961772918701
230.png,15.829591989517212
231.png,93.2754020690918
232.png,13.11243987083435
233.png,30.106393814086914
234.png,269.3462677001953
235.png,69.01204681396484
236.png,107.87617874145508
237.png,5.611926078796387
238.png,2.662804126739502
239.jpg,2.556910276412964
240.jpg,10.774128913879395
241.png,216.4555320739746
242.jpg,12.34083366394043
243.png,17.356003284454346
244.png,2.5266213715076447
245.png,67.10482883453369
246.png,5.543519496917725
247.jpg,76.30780601501465
248.png,100.53512763977051
249.png,15.233396053314209
250.png,66.42534255981445
251.png,12.447531461715698
252.png,67.76464176177979
253.png,12.65045976638794
254.png,59.56228160858154
255.png,28.826394081115723
256.png,66.24754524230957
257.png,68.48190975189209
258.png,40.03786897659302
259.png,54.623403549194336
260.png,3.1713196635246277
261.png,69.32355499267578
262.png,98.20104026794434
263.png,105.30866622924805
264.png,48.73602867126465
265.png,42.838226318359375
266.png,19.644481897354126
267.png,43.5716552734375
268.png,2.613996237516403
269.png,0.994230642914772
270.png,88.00279426574707
271.png,110.22675132751465
272.png,70.5628890991211
273.png,95.23726463317871
274.png,94.81972885131836
275.png,25.28598642349243
276.jpg,11.08565366268158
277.png,240.9285545349121
278.png,3.6302387714385986
279.png,1.2680866569280624
280.png,281.9666442871094
281.png,18.065220832824707
282.png,10.188416004180908
283.png,13.226700067520142
284.png,3.761445105075836
285.png,198.3105010986328
286.png,61.90563488006592
287.png,180.18585968017578
288.png,210.8500747680664
289.png,8.244937777519226
290.png,6.484845161437988
291.png,51.573163986206055
292.png,17.862247705459595
293.png,4.902292609214783
294.png,12.010104656219482
295.png,13.885187149047852
296.png,67.38515663146973
297.png,4.5294312834739685
298.png,13.004191637039185
299.png,1.269876316189766
300.png,91.47375679016113
301.png,19.245906352996826
302.png,1.0336972326040268
303.png,75.02821922302246
304.jpg,9.427270889282227
305.png,95.66720008850098
306.png,7.1092036962509155
307.png,40.614089012145996
308.png,9.002500653266907
309.jpg,30.928261280059814
310.png,65.70822620391846
311.png,287.85025787353516
312.png,32.2743501663208
313.jpg,222.20621490478516
314.png,147.4010467529297
315.png,2.8007991909980774
316.png,29.383695602416992
317.png,3.9061654210090637
318.png,141.16792106628418
319.png,92.33218574523926
320.png,75.88912963867188
321.png,42.52467060089111
322.png,74.56621265411377
323.png,1.1385353058576584
324.png,2.607403874397278
325.png,95.44793891906738
326.png,38.49617576599121
327.png,111.96562767028809
328.png,76.88996601104736
329.png,21.605843782424927
330.png,86.69003486633301
331.png,0.9715590327978134
332.png,1.259382426738739
333.jpg,195.53496932983398
334.png,227.2644271850586
335.png,16.68913459777832
336.png,15.716191291809082
337.png,7.088276624679565
338.png,12.885805606842041
339.png,82.3676586151123
340.png,65.46112823486328
341.png,17.858415842056274
342.png,4.106984913349152
343.png,97.26683807373047
344.png,89.57513046264648
345.png,92.58597183227539
346.png,266.6179313659668
347.png,12.411240339279175
348.png,1.2107695937156677
349.png,286.5433921813965
350.jpg,18.499353647232056
351.png,3.4838500022888184
352.png,95.94549942016602
353.png,22.41612982749939
354.png,22.318302154541016
355.png,8.820340275764465
356.png,45.33067512512207
357.png,37.979984283447266
358.png,19.897247076034546
359.png,5.3321293592453
360.png,97.11539459228516
361.png,103.12132263183594
362.png,203.4844741821289
363.png,30.851789474487305
364.png,16.07910966873169
365.png,36.02055025100708
366.png,249.43838119506836
367.png,257.70472717285156
368.png,20.9083354473114
369.png,34.03869962692261
370.png,59.821739196777344
371.png,84.48654556274414
372.png,4.890637159347534
373.png,68.14052963256836
374.png,256.08950424194336
375.png,184.02438735961914
376.png,170.69489288330078
377.png,78.24109649658203
378.png,3.281571328639984
379.jpg,122.40133094787598
380.png,1.1534367054700851
381.png,16.865128993988037
382.png,55.82246017456055
383.png,4.773755490779877
384.png,16.99839162826538
385.png,279.6977119445801
386.png,70.66181087493896
387.jpg,1.9607225954532623
388.png,4.445995211601257
389.png,87.62690162658691
390.png,2.8455360531806946
391.png,29.628227710723877
392.png,51.20189666748047
393.png,17.913649082183838
394.png,201.7744598388672
395.jpg,126.27108764648438
396.png,63.595643043518066
397.png,17.351720333099365
398.png,93.48591041564941
399.png,5.350819706916809
400.png,68.77260875701904
401.png,16.964911699295044
402.png,93.16021347045898
403.png,12.840479612350464
404.png,49.54894256591797
405.png,47.59056377410889
406.png,43.93252372741699
407.png,21.26566457748413
408.png,76.42899513244629
409.png,6.799918293952942
410.png,36.93244934082031
411.png,81.42618083953857
412.png,25.191428661346436
413.png,285.17260360717773
414.png,2.527988940477371
415.png,11.429542183876038
416.png,285.5109329223633
417.png,39.42063236236572
418.png,1.2170495241880417
419.png,54.921810150146484
420.png,43.6756010055542
421.png,222.81694793701172
422.png,12.491788864135742
423.png,14.895277976989746
424.png,52.75484848022461
425.png,73.15962982177734
426.png,86.49449157714844
427.png,29.76898956298828
428.png,78.40513610839844
429.png,8.865989685058594
430.png,3.794995427131653
431.png,73.01076889038086
432.png,3.1010120511054993
433.png,89.50892066955566
434.png,164.70008659362793
435.png,28.679577350616455
436.png,67.95314979553223
437.png,0.9638310670852661
438.png,86.97883987426758
439.png,90.25101280212402
440.png,33.10984659194946
441.png,86.41906452178955
442.png,10.424061298370361
443.png,94.13216781616211
444.png,18.495264053344727
445.png,48.052581787109375
446.png,5.03537118434906
447.png,10.60633397102356
448.png,6.024804472923279
449.png,1.6583974659442902
450.png,30.41341209411621
451.png,12.299683570861816
452.png,1.9578112661838531
453.png,283.22301864624023
454.png,2.214804619550705
455.png,74.42483615875244
456.png,65.90115737915039
457.png,78.12205123901367
458.png,17.697827339172363
459.png,75.98762035369873
460.png,241.36725234985352
